Model,Threshold,TP,FP,TN,FN,Accuracy,Precision,Recall,F1-score,False alarm rate,Warning workload,Warning workload percentage,False alarms,Missed hazardous cases,FN:FP cost ratio,Weighted cost,Cost per test record,Scenario
SVM,0.34000000000000002,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.34999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.35999999999999999,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.37,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.38,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.39000000000000001,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.40000000000000002,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.40999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.41999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.42999999999999999,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.44,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.45000000000000001,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.46000000000000002,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.46999999999999997,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.47999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.48999999999999999,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.5,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.51000000000000001,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.52000000000000002,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.53000000000000003,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.54000000000000004,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.55000000000000004,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.56000000000000005,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.56999999999999995,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.57999999999999996,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.58999999999999997,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.59999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.60999999999999999,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.62,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.63,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.64000000000000001,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.65000000000000002,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.66000000000000003,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.67000000000000004,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.68000000000000005,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.68999999999999995,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.69999999999999996,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.70999999999999996,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.71999999999999997,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.72999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.73999999999999999,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.75,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.76000000000000001,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.77000000000000002,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.78000000000000003,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.79000000000000004,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.80000000000000004,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.81000000000000005,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.81999999999999995,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.82999999999999996,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.83999999999999997,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.84999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.85999999999999999,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.87,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.88,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.89000000000000001,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.90000000000000002,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.91000000000000003,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.92000000000000004,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.93000000000000005,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.93999999999999995,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.94999999999999996,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.95999999999999996,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.96999999999999997,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.97999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
SVM,0.98999999999999999,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,50,2550,3.286082474226804,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.01,51,725,0,0,0.065721649484536085,0.065721649484536085,1,0.12333736396614269,1,776,1,725,0,100,725,0.93427835051546393,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.02,51,725,0,0,0.065721649484536085,0.065721649484536085,1,0.12333736396614269,1,776,1,725,0,100,725,0.93427835051546393,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.029999999999999999,51,725,0,0,0.065721649484536085,0.065721649484536085,1,0.12333736396614269,1,776,1,725,0,100,725,0.93427835051546393,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.040000000000000001,51,725,0,0,0.065721649484536085,0.065721649484536085,1,0.12333736396614269,1,776,1,725,0,100,725,0.93427835051546393,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.050000000000000003,51,725,0,0,0.065721649484536085,0.065721649484536085,1,0.12333736396614269,1,776,1,725,0,100,725,0.93427835051546393,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.059999999999999998,51,724,1,0,0.067010309278350513,0.06580645161290323,1,0.12348668280871671,0.99862068965517237,775,0.99871134020618557,724,0,100,724,0.9329896907216495,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.070000000000000007,51,724,1,0,0.067010309278350513,0.06580645161290323,1,0.12348668280871671,0.99862068965517237,775,0.99871134020618557,724,0,100,724,0.9329896907216495,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.080000000000000002,51,723,2,0,0.068298969072164942,0.06589147286821706,1,0.12363636363636364,0.99724137931034484,774,0.99742268041237114,723,0,100,723,0.93170103092783507,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.089999999999999997,51,723,2,0,0.068298969072164942,0.06589147286821706,1,0.12363636363636364,0.99724137931034484,774,0.99742268041237114,723,0,100,723,0.93170103092783507,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.10000000000000001,51,721,4,0,0.070876288659793812,0.066062176165803108,1,0.12393681652490887,0.99448275862068969,772,0.99484536082474229,721,0,100,721,0.92912371134020622,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.11,51,718,7,0,0.074742268041237112,0.066319895968790635,1,0.12439024390243902,0.9903448275862069,769,0.990979381443299,718,0,100,718,0.92525773195876293,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.12,51,717,8,0,0.07603092783505154,0.06640625,1,0.12454212454212454,0.98896551724137927,768,0.98969072164948457,717,0,100,717,0.9239690721649485,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.13,51,716,9,0,0.077319587628865982,0.066492829204693613,1,0.12469437652811736,0.98758620689655174,767,0.98840206185567014,716,0,100,716,0.92268041237113407,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.14000000000000001,51,716,9,0,0.077319587628865982,0.066492829204693613,1,0.12469437652811736,0.98758620689655174,767,0.98840206185567014,716,0,100,716,0.92268041237113407,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.14999999999999999,51,715,10,0,0.078608247422680411,0.066579634464751958,1,0.12484700122399021,0.98620689655172411,766,0.98711340206185572,715,0,100,715,0.92139175257731953,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.16,51,714,11,0,0.079896907216494839,0.066666666666666666,1,0.125,0.98482758620689659,765,0.98582474226804129,714,0,100,714,0.92010309278350511,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.17000000000000001,51,706,19,0,0.090206185567010308,0.067371202113606338,1,0.12623762376237624,0.97379310344827585,757,0.97551546391752575,706,0,100,706,0.90979381443298968,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.17999999999999999,51,671,54,0,0.13530927835051546,0.070637119113573413,1,0.13195342820181113,0.92551724137931035,722,0.93041237113402064,671,0,100,671,0.86469072164948457,hypothetical; not empirically measured mine-specific costs
