Resample,Model,ROC-AUC,PR-AUC,Recall,Precision,Brier Score,Positive count,Negative count,Precision zero division applied,Undefined metric reason
1586,Logistic Regression,0.83434753211629475,0.25352514797449577,0.76470588235294112,0.23353293413173654,0.16550507819757732,51,725,False,none
1586,Random Forest,0.77414469235970251,0.25296214871868605,0.098039215686274508,0.29411764705882354,0.062348324742268042,51,725,False,none
1586,Gradient Boosting,0.77912102772143332,0.30502969563705923,0.39215686274509803,0.20833333333333334,0.1040067598600561,51,725,False,none
1586,SVM,0.75396889790398913,0.19948519196384409,0,0,0.057746662771438854,51,725,True,No positive predictions; precision defined as zero
1587,Logistic Regression,0.78669371196754567,0.20259688147419488,0.66666666666666663,0.18478260869565216,0.18278656521570072,51,725,False,none
1587,Random Forest,0.7542123056119,0.28369415123687708,0.19607843137254902,0.33333333333333331,0.064328737113402062,51,725,False,none
1587,Gradient Boosting,0.74033806626098719,0.26520849299888632,0.45098039215686275,0.18110236220472442,0.11768607606113331,51,725,False,none
1587,SVM,0.71112914131169713,0.20005559221889652,0,0,0.058616393930349071,51,725,True,No positive predictions; precision defined as zero
1588,Logistic Regression,0.81557809330628817,0.27348088971625178,0.72549019607843135,0.22023809523809523,0.17048174278153824,51,725,False,none
1588,Random Forest,0.78439486139283299,0.27054760766379937,0.17647058823529413,0.35999999999999999,0.062834278350515457,51,725,False,none
1588,Gradient Boosting,0.74645030425963488,0.31825460083798834,0.45098039215686275,0.23958333333333334,0.10725764264365516,51,725,False,none
1588,SVM,0.71004732927653824,0.18931036480162092,0,0,0.057954503387347915,51,725,True,No positive predictions; precision defined as zero
1589,Logistic Regression,0.7759026369168357,0.24616945249870192,0.52941176470588236,0.19014084507042253,0.16165812800029261,51,725,False,none
1589,Random Forest,0.72807302231237314,0.21733096573795557,0.13725490196078433,0.29166666666666669,0.064893685567010306,51,725,False,none
1589,Gradient Boosting,0.74753211629479377,0.27372829724076025,0.37254901960784315,0.20430107526881722,0.10437636585043938,51,725,False,none
1589,SVM,0.63818796484110885,0.11991754622291077,0,0,0.060445789567884066,51,725,True,No positive predictions; precision defined as zero
1590,Logistic Regression,0.79748478701825554,0.27596041024015416,0.56862745098039214,0.20422535211267606,0.16142721300973595,51,725,False,none
1590,Random Forest,0.80075726842461115,0.3174290644848734,0.19607843137254902,0.41666666666666669,0.05961288659793814,51,725,False,none
1590,Gradient Boosting,0.71448275862068955,0.27391624178077145,0.33333333333333331,0.18085106382978725,0.10821871450244269,51,725,False,none
1590,SVM,0.67172413793103447,0.2090632398451574,0,0,0.058775030922433323,51,725,True,No positive predictions; precision defined as zero
1591,Logistic Regression,0.75150777552400272,0.24206890000163353,0.56862745098039214,0.1858974358974359,0.16479042467294094,51,725,False,none
1591,Random Forest,0.75338742393509128,0.24110078431881546,0.11764705882352941,0.23999999999999999,0.064714304123711333,51,725,False,none
1591,Gradient Boosting,0.69603786342123053,0.17607063746007751,0.33333333333333331,0.17171717171717171,0.11299336182076984,51,725,False,none
1591,SVM,0.6391075050709939,0.1292481029082177,0,0,0.060166152101394678,51,725,True,No positive predictions; precision defined as zero
1592,Logistic Regression,0.75288708586883035,0.19086533841425773,0.60784313725490191,0.15816326530612246,0.18260788373799394,51,725,False,none
1592,Random Forest,0.73056118999323871,0.21435532592438608,0.13725490196078433,0.29166666666666669,0.065161726804123715,51,725,False,none
1592,Gradient Boosting,0.73630831643002026,0.23698195000739539,0.39215686274509803,0.18867924528301888,0.11132637360870933,51,725,False,none
1592,SVM,0.66642325895875587,0.18032681423208313,0,0,0.05934896080640812,51,725,True,No positive predictions; precision defined as zero
1593,Logistic Regression,0.79326572008113583,0.24148309401753112,0.68627450980392157,0.20114942528735633,0.17379032716632728,51,725,False,none
1593,Random Forest,0.74818120351588913,0.23922524599765038,0.19607843137254902,0.33333333333333331,0.065457860824742267,51,725,False,none
1593,Gradient Boosting,0.77925625422582834,0.2846191336990101,0.45098039215686275,0.20353982300884957,0.10964467514076123,51,725,False,none
1593,SVM,0.6962271805273833,0.1524022444428344,0,0,0.058974813957470215,51,725,True,No positive predictions; precision defined as zero
1594,Logistic Regression,0.7931034482758621,0.23161746884327994,0.60784313725490191,0.19871794871794871,0.16512192777833734,51,725,False,none
1594,Random Forest,0.80494929006085192,0.23555284587774228,0.078431372549019607,0.22222222222222221,0.06222925257731958,51,725,False,none
1594,Gradient Boosting,0.76198782961460454,0.23917935475062846,0.45098039215686275,0.20535714285714285,0.11253999985929507,51,725,False,none
1594,SVM,0.66109533468559833,0.1420203269284816,0,0,0.059798537568790701,51,725,True,No positive predictions; precision defined as zero
1595,Logistic Regression,0.71004732927653835,0.13309914591680858,0.45098039215686275,0.1419753086419753,0.18037765208774481,51,725,False,none
1595,Random Forest,0.66831643002028396,0.17737163363272201,0.11764705882352941,0.2608695652173913,0.070904252577319582,51,725,False,none
1595,Gradient Boosting,0.65576741041244091,0.13019048238779596,0.23529411764705882,0.1276595744680851,0.1169326318405407,51,725,False,none
1595,SVM,0.6044354293441514,0.10955618582850314,0,0,0.061357784992011249,51,725,True,No positive predictions; precision defined as zero
1596,Logistic Regression,0.80881676808654501,0.2324328749286676,0.62745098039215685,0.20779220779220781,0.16730173884706409,51,725,False,none
1596,Random Forest,0.78047329276538202,0.24041421268322494,0.13725490196078433,0.3888888888888889,0.062033891752577321,51,725,False,none
1596,Gradient Boosting,0.78723461798512506,0.32222001498572744,0.41176470588235292,0.22105263157894736,0.10622071314183471,51,725,False,none
1596,SVM,0.72267748478701832,0.17302419864813159,0,0,0.05883552149027424,51,725,True,No positive predictions; precision defined as zero
1597,Logistic Regression,0.74060851926977689,0.16033875444290582,0.56862745098039214,0.16292134831460675,0.18444633291445292,51,725,False,none
1597,Random Forest,0.74416497633536172,0.1820684378415387,0.098039215686274508,0.1388888888888889,0.070518298969072191,51,725,False,none
1597,Gradient Boosting,0.70409736308316428,0.23742402559295678,0.43137254901960786,0.20183486238532111,0.1164292838686512,51,725,False,none
1597,SVM,0.67897227856659903,0.18330996810086173,0,0,0.059225698231206575,51,725,True,No positive predictions; precision defined as zero
1598,Logistic Regression,0.81144016227180527,0.25654683963957958,0.62745098039215685,0.18823529411764706,0.16813128785446005,51,725,False,none
1598,Random Forest,0.75839080459770114,0.26990200600951381,0.17647058823529413,0.375,0.061234536082474228,51,725,False,none
1598,Gradient Boosting,0.78182555780933061,0.2553807821745489,0.41176470588235292,0.23595505617977527,0.1029966600373358,51,725,False,none
1598,SVM,0.69990534144692362,0.14537430177772095,0,0,0.05958251456244372,51,725,True,No positive predictions; precision defined as zero
1599,Logistic Regression,0.80930358350236653,0.27009632656970151,0.62745098039215685,0.18497109826589594,0.16996832783864363,51,725,False,none
1599,Random Forest,0.78269100743745779,0.20436316720156791,0.11764705882352941,0.18181818181818182,0.067201288659793815,51,725,False,none
1599,Gradient Boosting,0.72384043272481402,0.19192701800298997,0.31372549019607843,0.14814814814814814,0.11709793778090673,51,725,False,none
1599,SVM,0.67088573360378634,0.15812486892389449,0,0,0.060584859526874445,51,725,True,No positive predictions; precision defined as zero
1600,Logistic Regression,0.78753211629479369,0.19316782520991121,0.68627450980392157,0.20833333333333334,0.1796413968583844,51,725,False,none
1600,Random Forest,0.77725490196078428,0.19970930786176139,0.098039215686274508,0.16666666666666666,0.06867190721649484,51,725,False,none
1600,Gradient Boosting,0.77920216362407024,0.2861841803879091,0.45098039215686275,0.20175438596491227,0.11203502831384307,51,725,False,none
1600,SVM,0.71864773495605139,0.16526326336061853,0,0,0.058219904556338756,51,725,True,No positive predictions; precision defined as zero
1601,Logistic Regression,0.77663286004056786,0.25512710457897347,0.56862745098039214,0.16860465116279069,0.17214224380280871,51,725,False,none
1601,Random Forest,0.74669371196754564,0.25294607089504551,0.15686274509803921,0.36363636363636365,0.062166108247422684,51,725,False,none
1601,Gradient Boosting,0.71302231237322511,0.19895052739445532,0.29411764705882354,0.16304347826086957,0.1118067338156133,51,725,False,none
1601,SVM,0.67137254901960786,0.17744477824368188,0,0,0.059527509324699801,51,725,True,No positive predictions; precision defined as zero
1602,Logistic Regression,0.8082758620689654,0.23429440018142636,0.6470588235294118,0.20245398773006135,0.16999621549354668,51,725,False,none
1602,Random Forest,0.797525354969574,0.31240081466187103,0.19607843137254902,0.35714285714285715,0.062519587628865989,51,725,False,none
1602,Gradient Boosting,0.78550371872887093,0.39389988587346042,0.52941176470588236,0.23684210526315788,0.10554290724232883,51,725,False,none
1602,SVM,0.72662609871534822,0.20415676341662661,0,0,0.057970395690071487,51,725,True,No positive predictions; precision defined as zero
1603,Logistic Regression,0.72140635564570643,0.14960527779373606,0.56862745098039214,0.16666666666666666,0.18536720703239054,51,725,False,none
1603,Random Forest,0.70036511156186609,0.22772932414076996,0.15686274509803921,0.27586206896551724,0.069533634020618545,51,725,False,none
1603,Gradient Boosting,0.72024340770791073,0.17194507638757328,0.31372549019607843,0.14678899082568808,0.11900925204114364,51,725,False,none
1603,SVM,0.63580797836375935,0.15811405588076935,0,0,0.059625168446137258,51,725,True,No positive predictions; precision defined as zero
1604,Logistic Regression,0.74488167680865447,0.19808023393541091,0.60784313725490191,0.17318435754189945,0.17994888971868969,51,725,False,none
1604,Random Forest,0.70930358350236644,0.2313922741747011,0.098039215686274508,0.21739130434782608,0.067701030927835054,51,725,False,none
1604,Gradient Boosting,0.73920216362407043,0.2680875995311614,0.43137254901960786,0.21359223300970873,0.10827021439370525,51,725,False,none
1604,SVM,0.64581473968897907,0.160121863220862,0,0,0.059191202170238537,51,725,True,No positive predictions; precision defined as zero
1605,Logistic Regression,0.7455848546315077,0.16581723410827648,0.5490196078431373,0.1728395061728395,0.17448241980277762,51,725,False,none
1605,Random Forest,0.71653820148749148,0.1478125015062208,0.058823529411764705,0.13043478260869565,0.069655412371134012,51,725,False,none
1605,Gradient Boosting,0.69169709263015555,0.15224031957311407,0.21568627450980393,0.13414634146341464,0.11184845240915793,51,725,False,none
1605,SVM,0.59326572008113598,0.098700439918256777,0,0,0.061698057174965015,51,725,True,No positive predictions; precision defined as zero
1606,Logistic Regression,0.81219743069641659,0.27027638401767523,0.68627450980392157,0.20348837209302326,0.16779703343252564,51,725,False,none
1606,Random Forest,0.80301555104800548,0.291380614650248,0.17647058823529413,0.31034482758620691,0.062329896907216485,51,725,False,none
1606,Gradient Boosting,0.79123732251521295,0.39350690226870172,0.47058823529411764,0.22641509433962265,0.10462724344756573,51,725,False,none
1606,SVM,0.73860716700473295,0.2158617415736469,0,0,0.057607565051542638,51,725,True,No positive predictions; precision defined as zero
1607,Logistic Regression,0.70885733603786338,0.16318328209481592,0.50980392156862742,0.16149068322981366,0.17409852133954734,51,725,False,none
1607,Random Forest,0.7312373225152129,0.25938343823605775,0.15686274509803921,0.36363636363636365,0.062023969072164939,51,725,False,none
1607,Gradient Boosting,0.71088573360378626,0.23118804803717136,0.37254901960784315,0.18269230769230768,0.11224045241883199,51,725,False,none
1607,SVM,0.64603110209601089,0.1608149900102771,0,0,0.059017616081814231,51,725,True,No positive predictions; precision defined as zero
1608,Logistic Regression,0.76316430020283965,0.17842973041509408,0.58823529411764708,0.17543859649122806,0.18367976849905052,51,725,False,none
1608,Random Forest,0.7317782285327924,0.18933357087148345,0.078431372549019607,0.16,0.069760309278350502,51,725,False,none
1608,Gradient Boosting,0.70415145368492227,0.25113270831641349,0.35294117647058826,0.16513761467889909,0.1202833639550569,51,725,False,none
1608,SVM,0.65898580121703854,0.12926932259023693,0,0,0.060052239587001142,51,725,True,No positive predictions; precision defined as zero
1609,Logistic Regression,0.77200811359026367,0.19195240388354712,0.60784313725490191,0.18674698795180722,0.17270224222473715,51,725,False,none
1609,Random Forest,0.67675456389452338,0.17680239549510995,0.11764705882352941,0.23076923076923078,0.070852835051546395,51,725,False,none
1609,Gradient Boosting,0.68532792427315747,0.20593834536361361,0.29411764705882354,0.15957446808510639,0.11573057230424198,51,725,False,none
1609,SVM,0.65195402298850569,0.13808558960621661,0,0,0.060037139554453701,51,725,True,No positive predictions; precision defined as zero
1610,Logistic Regression,0.81379310344827593,0.25170214943480101,0.66666666666666663,0.20118343195266272,0.16725010500466175,51,725,False,none
1610,Random Forest,0.78543610547667342,0.27492964011114773,0.17647058823529413,0.35999999999999999,0.058840335051546393,51,725,False,none
1610,Gradient Boosting,0.79195402298850581,0.3489454757357327,0.41176470588235292,0.22580645161290322,0.098669997562925327,51,725,False,none
1610,SVM,0.72613928329952682,0.21762103603407698,0,0,0.057810442693017126,51,725,True,No positive predictions; precision defined as zero
